artists,name,danceability,energy,popularity,year
['Haystak'],Bonnie and Clyde,0.674,0.5489999999999999,47,2005
['Haystak'],All By Myself,0.654,0.685,50,2005
['From First To Last'],Emily,0.484,0.405,53,2005
"['Frankie Lymon', 'The Teenagers']",Why Do Fools Fall in Love,0.38799999999999996,0.532,54,2005
['Lil Rob'],Summer Nights,0.47200000000000003,0.672,59,2005
['Jason Aldean'],Amarillo Sky,0.491,0.7759999999999999,58,2005
['Silversun Pickups'],Kissing Families,0.598,0.669,49,2005
['Jason Aldean'],Asphalt Cowboy,0.53,0.813,47,2005
['Jason Aldean'],Why,0.568,0.695,53,2005
['Paramore'],Never Let This Go,0.519,0.88,49,2005
['Jason Aldean'],Hicktown,0.6970000000000001,0.877,57,2005
['Paramore'],Brighter,0.501,0.929,52,2005
['Paramore'],Emergency,0.424,0.94,58,2005
['Paramore'],Conspiracy,0.48700000000000004,0.905,53,2005
['Paramore'],Pressure,0.509,0.887,60,2005
['Paramore'],My Heart,0.43799999999999994,0.7979999999999999,57,2005
['From First To Last'],Note to Self,0.207,0.894,50,2005
['Paramore'],Here We Go Again,0.508,0.848,53,2005
['Jimy Hofer Band'],Dr letscht Jack Daniels,0.6659999999999999,0.261,0,2005
['Jimy Hofer Band'],dÂ´Nase,0.767,0.33799999999999997,0,2005
['Jimy Hofer Band'],Dr Boum,0.7490000000000001,0.6970000000000001,0,2005
['Jimy Hofer Band'],Not Bad,0.585,0.794,0,2005
['Jimy Hofer Band'],ChrÃ¼tzwÃ¤g,0.429,0.5670000000000001,0,2005
['Jimy Hofer Band'],All Right Now,0.45,0.8240000000000001,0,2005
['Jimy Hofer Band'],One Meat Ball,0.528,0.526,0,2005
['Jimy Hofer Band'],Just for You,0.6459999999999999,0.45,0,2005
['Jimy Hofer Band'],Anais,0.518,0.408,0,2005
['Jimy Hofer Band'],Anais,0.518,0.408,0,2005
['Jimy Hofer Band'],MÃ¤ntig Abe,0.659,0.8490000000000001,0,2005
['Jimy Hofer Band'],Tricky Dicky,0.319,0.631,0,2005
['Jimy Hofer Band'],Dr Barschtuel,0.625,0.34299999999999997,0,2005
['Jimy Hofer Band'],HÃ¤rz us Stei,0.45799999999999996,0.461,0,2005
['Jimy Hofer Band'],Zupfstubeblues,0.763,0.665,0,2005
['Jimy Hofer Band'],Born in Bern,0.22899999999999998,0.835,0,2005
['Jimy Hofer Band'],dÂ´Bradwurst,0.6970000000000001,0.5870000000000001,0,2005
['Jimy Hofer Band'],Ig wott lÃ¤be wi ig wott,0.677,0.8640000000000001,0,2005
['Jimy Hofer Band'],Italian Girl,0.546,0.401,0,2005
['Jimy Hofer Band'],Run Baby Run,0.7120000000000001,0.732,0,2005
['Jimy Hofer Band'],Damenwahl,0.764,0.672,0,2005
['Angel Y Khriz'],Ven Bailalo - Reggaeton Mix,0.675,0.919,72,2005
['ZZ Top'],Tush,0.546,0.8640000000000001,46,2005
['Michael Jackson'],Thriller - Single Version,0.777,0.818,54,2005
['Michael Jackson'],Black or White - Single Version,0.741,0.894,64,2005
['The Jacksons'],Blame It on the Boogie,0.754,0.759,55,2005
['The Jacksons'],"Can You Feel It - 7"" Version",0.843,0.7020000000000001,61,2005
['Michael Jackson'],The Way You Make Me Feel - Single Version,0.738,0.8109999999999999,55,2005
['The Jacksons'],Shake Your Body (Down to the Ground) - Single Edit,0.774,0.8029999999999999,56,2005
"['Paul Wall', 'Big Pokey']",Sittin' Sidewayz (feat. Big Pokey),0.721,0.621,58,2005
['Ram Jam'],Black Betty,0.486,0.731,59,2005
['Dropkick Murphys'],I'm Shipping Up To Boston,0.452,0.9279999999999999,70,2005
['Dropkick Murphys'],The Warrior's Code,0.342,0.981,54,2005
['Paul Wall'],Girl,0.693,0.7290000000000001,51,2005
['Imogen Heap'],Hide and Seek,0.451,0.166,62,2005
['Imogen Heap'],Goodnight and Go,0.609,0.6509999999999999,48,2005
['Goldfinger'],99 Red Balloons,0.287,0.846,51,2005
['Goldfinger'],Superman,0.436,0.935,56,2005
['Arch Enemy'],Nemesis,0.24600000000000002,0.9540000000000001,57,2005
['Los Primos MX'],Tal Vez,0.789,0.7040000000000001,55,2005
"['Hector & Tito', 'Luny Tunes', 'Noriega']","Baila Morena (with Luny Tunes, Noriega) - Remix",0.7859999999999999,0.8190000000000001,61,2005
['Sufjan Stevens'],The Predatory Wasp of The Palisades Is Out To Get Us,0.47,0.42,50,2005
['Sufjan Stevens'],Casimir Pulaski Day,0.6859999999999999,0.172,57,2005
['Webbie'],What is It,0.8109999999999999,0.447,47,2005
['Sufjan Stevens'],Chicago,0.579,0.46299999999999997,61,2005
['Webbie'],G-Shit,0.787,0.685,45,2005
"['Missy Elliott', 'Ciara', 'Fatman Scoop']",Lose Control (feat. Ciara & Fat Man Scoop),0.9009999999999999,0.812,54,2005
"['Missy Elliott', 'Ciara', 'Fatman Scoop']",Lose Control (feat. Ciara & Fat Man Scoop),0.904,0.813,66,2005
['The Subways'],Rock & Roll Queen,0.381,0.746,50,2005
['The Irish Rovers'],Haul Away Joe,0.75,0.6759999999999999,49,2005
"['Ying Yang Twins', 'Pitbull']",Shake,0.9179999999999999,0.6809999999999999,52,2005
['Cassidy'],I'm A Hustla - Street Mix/ Dirty Version,0.727,0.9129999999999999,48,2005
"['Ying Yang Twins', 'Avant']",Bedroom Boom,0.7120000000000001,0.5579999999999999,44,2005
"['Mike Jones', 'Ying Yang Twins', 'Mr. Collipark']",Badd,0.585,0.6970000000000001,54,2005
['Scary Kids Scaring Kids'],My Darkest Hour,0.5660000000000001,0.9309999999999999,46,2005
['Ying Yang Twins'],Wait (The Whisper Song),0.9329999999999999,0.513,58,2005
['The Offspring'],Come Out And Play (Keep â€˜Em Separated),0.47600000000000003,0.856,68,2005
"[""Da'Unda'Dogg""]",New Years 2005,0.7040000000000001,0.5589999999999999,0,2005
['The Offspring'],Self Esteem,0.45799999999999996,0.912,73,2005
['Boyz N Da Hood'],Dem Boyz,0.782,0.63,52,2005
['The Offspring'],Gotta Get Away,0.528,0.867,56,2005
['Kim Waters'],Steppin' Out,0.7020000000000001,0.785,49,2005
['Sugar Ray'],Every Morning - Remastered,0.8290000000000001,0.674,58,2005
['Sugar Ray'],When It's Over - Remastered,0.677,0.7709999999999999,50,2005
['Sugar Ray'],Someday - Remastered,0.743,0.67,57,2005
['Connie Francis'],You're Gonna Miss Me,0.327,0.262,53,2005
"['James Newton Howard', 'Hans Zimmer']",Eptesicus,0.12300000000000001,0.0723,54,2005
['Connie Francis'],Who's Sorry Now,0.522,0.326,54,2005
['Connie Francis'],Stupid Cupid,0.609,0.794,51,2005
['Backstreet Boys'],Incomplete,0.43700000000000006,0.589,63,2005
"['Fat Joe', 'Eminem', 'Lil Jon', 'Mase', 'Remy Ma']","Lean Back (feat. Lil Jon, Eminem, Mase & Remy Martin) - Remix",0.635,0.7509999999999999,61,2005
['Foo Fighters'],Best of You,0.366,0.94,75,2005
['Foo Fighters'],DOA,0.462,0.9129999999999999,57,2005
['Foo Fighters'],No Way Back,0.254,0.9590000000000001,56,2005
['RÃ³isÃ­n Murphy'],Ramalama (Bang Bang),0.8220000000000001,0.655,59,2005
['Coldplay'],Til Kingdom Come,0.607,0.395,57,2005
['Coldplay'],X&Y,0.225,0.561,55,2005
['The White Stripes'],The Denial Twist,0.514,0.7559999999999999,51,2005
['Coldplay'],A Message,0.5660000000000001,0.45899999999999996,62,2005
['Coldplay'],What If,0.304,0.502,55,2005
['The White Stripes'],My Doorbell,0.614,0.6629999999999999,55,2005
['Steel Pulse'],Roller Skates,0.833,0.575,48,2005
['Coldplay'],Fix You,0.209,0.41700000000000004,81,2005
['The White Stripes'],Blue Orchid,0.48100000000000004,0.645,63,2005
['Motion City Soundtrack'],L.G. FUAD,0.5870000000000001,0.619,49,2005
['Coldplay'],Talk,0.415,0.5539999999999999,62,2005
['Coldplay'],Speed of Sound,0.514,0.898,69,2005
['Motion City Soundtrack'],Everything Is Alright,0.435,0.95,62,2005
['Avenged Sevenfold'],Seize the Day,0.39299999999999996,0.802,61,2005
['Avenged Sevenfold'],M.I.A.,0.213,0.805,56,2005
['Avenged Sevenfold'],Trashed and Scattered,0.327,0.961,53,2005
['Avenged Sevenfold'],Sidewinder,0.537,0.953,49,2005
['Avenged Sevenfold'],Burn It Down,0.345,0.9740000000000001,49,2005
['Avenged Sevenfold'],Bat Country,0.541,0.968,68,2005
['Avenged Sevenfold'],Blinded in Chains,0.245,0.961,57,2005
['Avenged Sevenfold'],Beast and the Harlot,0.37,0.981,61,2005
['Dream Theater'],Panic Attack,0.494,0.96,56,2005
"['Shakira', 'Gustavo Cerati']",No (feat. Gustavo Cerati),0.72,0.302,62,2005
['Shakira'],Dia de Enero,0.687,0.361,65,2005
['Shakira'],Las de la IntuiciÃ³n,0.728,0.731,65,2005
"['Shakira', 'Alejandro Sanz']",La Tortura (feat. Alejandro Sanz),0.74,0.7829999999999999,72,2005
['Sleater-Kinney'],Modern Girl,0.539,0.652,48,2005
['Reik'],Yo Quisiera,0.684,0.65,54,2005
['Reik'],QuÃ© Vida la MÃ­a,0.752,0.7879999999999999,47,2005
['Alkaline Trio'],Mercy Me,0.47200000000000003,0.88,53,2005
['Reik'],Noviembre Sin Ti,0.755,0.787,54,2005
['Gorillaz'],Don't Get Lost in Heaven,0.405,0.413,52,2005
['Gorillaz'],Intro,0.259,0.6509999999999999,50,2005
['Gorillaz'],Fire Coming out of the Monkey's Head,0.769,0.621,55,2005
['Papa Roach'],Scars - Acoustic Version,0.581,0.34,56,2005
['Gorillaz'],November Has Come,0.7020000000000001,0.5670000000000001,60,2005
['Gorillaz'],Dirty Harry,0.625,0.877,68,2005
['Gorillaz'],Last Living Souls,0.8490000000000001,0.536,56,2005
['Gorillaz'],Demon Days,0.499,0.637,53,2005
['Gorillaz'],DARE,0.76,0.8909999999999999,73,2005
['Gorillaz'],Every Planet We Reach Is Dead,0.579,0.493,57,2005
['Gorillaz'],Feel Good Inc.,0.818,0.705,81,2005
['Gorillaz'],O Green World,0.672,0.768,57,2005
"['Gorillaz', 'Roots Manuva']",All Alone,0.585,0.809,58,2005
['Gorillaz'],White Light,0.595,0.831,52,2005
['Gorillaz'],El MaÃ±ana,0.644,0.728,62,2005
['Gorillaz'],Kids with Guns,0.838,0.475,65,2005
['System Of A Down'],Soldier Side - Intro,0.528,0.159,53,2005
['System Of A Down'],Lost In Hollywood,0.295,0.797,64,2005
['Pretty Ricky'],Nothing but a Number,0.7440000000000001,0.48200000000000004,58,2005
['Alabama'],Dixieland Delight - Single Edit,0.46399999999999997,0.405,60,2005
['Pretty Ricky'],Your Body,0.838,0.594,58,2005
['System Of A Down'],Radio/Video,0.361,0.9209999999999999,66,2005
['Alabama'],Mountain Music,0.466,0.55,45,2005
['Pretty Ricky'],Juicy (feat. Static Major),0.815,0.451,47,2005
['Paul Westerberg'],Dyslexic Heart,0.637,0.902,49,2005
['System Of A Down'],Violent Pornography,0.45799999999999996,0.958,65,2005
"['Boosie Badazz', 'Webbie', 'Bun B']",Give Me That,0.62,0.782,44,2005
['System Of A Down'],B.Y.O.B.,0.556,0.981,74,2005
['System Of A Down'],Sad Statue,0.26,0.938,57,2005
['System Of A Down'],This Cocaine Makes Me Feel Like I'm On This Song,0.397,0.948,55,2005
['System Of A Down'],Revenga,0.51,0.9440000000000001,58,2005
['System Of A Down'],Old School Hollywood,0.26899999999999996,0.9670000000000001,55,2005
['System Of A Down'],Question!,0.207,0.972,63,2005
['System Of A Down'],Cigaro,0.377,0.99,62,2005
['Pretty Ricky'],Grind With Me,0.7,0.5379999999999999,64,2005
['Marcos Yaroide'],Todo Se Lo Debo a El (Pista),0.557,0.6829999999999999,54,2005
['A Day To Remember'],You Had Me At Hello,0.32799999999999996,0.63,45,2005
['Weezer'],Beverly Hills,0.693,0.823,70,2005
['Weezer'],Perfect Situation,0.47,0.8059999999999999,53,2005
['Dave Matthews Band'],American Baby,0.6920000000000001,0.8220000000000001,45,2005
['Turbonegro'],All My Friends Are Dead,0.275,0.98,54,2005
['Rebel Son'],Redneck Piece of White Trash,0.521,0.7020000000000001,50,2005
['Daniel Calveti'],La Ultima Palabra,0.679,0.395,52,2005
['Daniel Calveti'],La NiÃ±a de tus Ojos,0.535,0.537,64,2005
"['John Williams', 'London Symphony Orchestra']",Anakin's Dark Deeds,0.138,0.152,51,2005
"['John Williams', 'London Symphony Orchestra']",Battle of the Heroes,0.174,0.298,56,2005
"['John Williams', 'London Symphony Orchestra']",Anakin's Betrayal,0.14300000000000002,0.174,54,2005
"['John Williams', 'London Symphony Orchestra']",Anakin vs. Obi-Wan,0.324,0.42,56,2005
['Nine Inch Nails'],Every Day Is Exactly The Same,0.607,0.941,52,2005
['Nine Inch Nails'],The Hand That Feeds,0.5870000000000001,0.99,62,2005
['Hillsong UNITED'],Awesome God - Live,0.363,0.662,44,2005
['Fall Out Boy'],"A Little Less Sixteen Candles, A Little More ""Touch Me""",0.5379999999999999,0.889,60,2005
['Fall Out Boy'],Sophomore Slump Or Comeback Of The Year,0.5720000000000001,0.907,53,2005
['Fall Out Boy'],"Sugar, We're Goin Down",0.494,0.8420000000000001,78,2005
['Fall Out Boy'],"Dance, Dance",0.622,0.961,74,2005
['Fall Out Boy'],Of All The Gin Joints In All The World,0.42,0.93,53,2005
['Fall Out Boy'],Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows),0.638,0.8340000000000001,48,2005
['Fall Out Boy'],I Slept With Someone In Fall Out Boy And All I Got Was This Stupid Song Written About Me,0.392,0.956,53,2005
['Fall Out Boy'],7 Minutes In Heaven (Atavan Halen),0.46799999999999997,0.981,50,2005
['Fall Out Boy'],Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued,0.444,0.9390000000000001,54,2005
['Fall Out Boy'],XO,0.48200000000000004,0.963,48,2005
['Nine Inch Nails'],Only,0.7,0.807,51,2005
['Fall Out Boy'],"Champagne For My Real Friends, Real Pain For My Sham Friends",0.445,0.9640000000000001,50,2005
['Fall Out Boy'],Nobody Puts Baby In The Corner,0.528,0.94,50,2005
['The Mountain Goats'],Up the Wolves,0.49,0.365,48,2005
['The Mountain Goats'],This Year,0.6990000000000001,0.7190000000000001,57,2005
['Fonseca'],Te Mando Flores,0.7140000000000001,0.85,71,2005
"['The Drifters', 'Clyde McPhatter', 'Bill Pinckney']",White Christmas (feat. Clyde McPhatter & Bill Pinckney),0.5329999999999999,0.10300000000000001,59,2005
['John Prine'],Clay Pigeons,0.585,0.233,59,2005
['John Prine'],Long Monday,0.552,0.293,47,2005
['Aventura'],La Boda,0.768,0.627,65,2005
['Aventura'],Un Beso,0.732,0.64,71,2005
['Aventura'],Angelito,0.838,0.635,59,2005
"['Aventura', 'Don Omar']",Ella Y Yo - Featuring Don Omar,0.732,0.708,74,2005
['Aventura'],Our Song,0.797,0.542,54,2005
['Grupo Sonador'],El Paso Del Gigante,0.8240000000000001,0.72,58,2005
"['Aventura', 'Anthony Santos']",Ciego De Amor - Featuring Anthony Santos,0.8290000000000001,0.627,56,2005
['Jo Dee Messina'],My Give A Damn's Busted,0.665,0.8740000000000001,47,2005
['Acceptance'],So Contagious,0.41100000000000003,0.7020000000000001,50,2005
['Daryl Hall & John Oates'],Rich Girl,0.598,0.643,67,2005
['Daryl Hall & John Oates'],You Make My Dreams (Come True),0.737,0.569,61,2005
['Daryl Hall & John Oates'],Out of Touch - Single Version,0.8029999999999999,0.718,54,2005
['Daryl Hall & John Oates'],Maneater,0.732,0.696,50,2005
['Volbeat'],I Only Wanna Be With You,0.429,0.991,54,2005
['El Potro De Sinaloa'],La Cama de Piedra,0.7240000000000001,0.7120000000000001,50,2005
['Trampled by Turtles'],Codeine,0.488,0.7959999999999999,51,2005
['Mase'],Welcome Back,0.764,0.742,53,2005
['Faces'],Ooh La La - 2015 Remaster,0.603,0.494,59,2005
['All-4-One'],I Swear,0.532,0.40700000000000003,60,2005
['Arthur Conley'],Sweet Soul Music,0.59,0.659,59,2005
['Matisyahu'],"King Without a Crown - Live at Stubb's, Austin, TX - February 2005",0.604,0.7709999999999999,54,2005
['All-4-One'],I Can Love You Like That,0.635,0.7120000000000001,59,2005
"['Mike Jones', 'Big Moe']",Flossin' (feat. Big Moe),0.92,0.616,52,2005
"['Mike Jones', 'Paul Wall', 'Slim Thug']",Still Tippin' (feat. Slim Thug and Paul Wall),0.86,0.861,63,2005
['Mac Dre'],Thizzle Dance,0.77,0.795,44,2005
['Deee-Lite'],Groove Is in the Heart,0.6940000000000001,0.8809999999999999,63,2005
['Mike Jones'],Back Then,0.7759999999999999,0.736,57,2005
['Caribou'],Bees,0.715,0.596,58,2005
['Miguel Mateos'],ObsesiÃ³n,0.615,0.841,63,2005
['Michael Salgado'],Cruz De Madera,0.774,0.905,47,2005
['of Montreal'],Wraith Pinned to the Mist and Other Games,0.873,0.5820000000000001,58,2005
"['My Chemical Romance', 'The Used']",Under Pressure,0.528,0.897,50,2005
"['Brandy', 'Wanya Morris']",Brokenhearted (feat. Wanya Morris) - Single Version,0.32899999999999996,0.517,43,2005
"['Brandy', 'MC Lyte', 'Queen Latifah', 'Yo Yo']","I Wanna Be Down (feat. Queen Latifah, Yo-Yo & MC Lyte) - Remix",0.893,0.433,57,2005
['Brandy'],Sittin' Up In My Room,0.7909999999999999,0.61,48,2005
['Rob Thomas'],Streetcorner Symphony,0.633,0.8859999999999999,48,2005
['Rob Thomas'],Lonely No More,0.551,0.8959999999999999,56,2005
['Rob Thomas'],Ever the Same,0.435,0.7290000000000001,60,2005
['Rob Thomas'],This Is How a Heart Breaks,0.605,0.9129999999999999,48,2005
['Capcom Sound Team'],"""DEVILS NEVER CRY""(ã‚¹ã‚¿ãƒƒãƒ•ãƒ­ãƒ¼ãƒ«)",0.264,0.951,52,2005
['The Mountain Goats'],Going to Georgia,0.569,0.44,49,2005
['Theory of a Deadman'],Santa Monica,0.45799999999999996,0.752,51,2005
"['George Gershwin', 'Frank Braley']",Song Book: The Man I Love. Slow and in singing style,0.449,0.0063100000000000005,55,2005
['Orange & Lemons'],Hanggang Kailan - Umuwi Ka Na Baby,0.556,0.674,63,2005
['Jack Jezzro'],So This Is Love - Instrumental,0.478,0.153,48,2005
['Lifehouse'],You And Me,0.45899999999999996,0.42700000000000005,76,2005
['Bloc Party'],This Modern Love,0.45299999999999996,0.938,49,2005
['Bloc Party'],Banquet,0.578,0.892,58,2005
['Bloc Party'],Helicopter,0.47,0.9520000000000001,56,2005
['Seals and Crofts'],Summer Breeze,0.49,0.581,49,2005
['The Sugarhill Gang'],Rapper's Delight,0.9,0.845,54,2005
['Color Me Badd'],I Wanna Sex You Up,0.5529999999999999,0.7020000000000001,50,2005
"['Crosby, Stills & Nash']",Southern Cross,0.6679999999999999,0.43700000000000006,49,2005
"['Everything But The Girl', 'Adam F']",Before Today - Adam F Remix / 2015 Remaster,0.5870000000000001,0.754,11,2005
['Craig Morgan'],That's What I Love About Sunday,0.6,0.56,61,2005
['Craig Morgan'],Redneck Yacht Club,0.49,0.8170000000000001,64,2005
['Makaveli'],Hail Mary,0.654,0.637,65,2005
['Makaveli'],Me And My Girlfriend,0.828,0.892,58,2005
['Black Label Society'],In This River,0.446,0.35600000000000004,52,2005
['Makaveli'],Krazy,0.7340000000000001,0.6970000000000001,50,2005
['Drake Bell'],I Found A Way,0.531,0.7659999999999999,52,2005
['Black Label Society'],Suicide Messiah,0.359,0.83,53,2005
['Black Label Society'],Fire It Up,0.44299999999999995,0.785,51,2005
['Kaiser Chiefs'],I Predict a Riot,0.392,0.9790000000000001,51,2005
"['50 Cent', 'The Game', 'Tony Yayo', 'Young Buck', 'Lloyd Banks']",Hate It Or Love It - G-Unit Remix,0.799,0.76,58,2005
['50 Cent'],Disco Inferno,0.925,0.659,69,2005
['50 Cent'],In My Hood,0.812,0.727,55,2005
['50 Cent'],Get In My Car,0.6940000000000001,0.866,56,2005
['50 Cent'],Just A Lil Bit,0.489,0.6920000000000001,75,2005
"['50 Cent', 'Olivia']",Candy Shop,0.614,0.574,79,2005
['50 Cent'],I'm Supposed To Die Tonight,0.675,0.72,54,2005
['Daft Punk'],Make Love,0.6970000000000001,0.5479999999999999,45,2005
['Jennifer Lopez'],Get Right,0.741,0.759,56,2005
"['Shooter Jennings', 'George Jones']",4th Of July / He Stopped Loving Her Today - Medley,0.47600000000000003,0.872,51,2005
['Daft Punk'],Human After All,0.608,0.725,45,2005
['Daft Punk'],Technologic,0.812,0.516,50,2005
['Daft Punk'],Robot Rock,0.59,0.787,52,2005
"['Phillip Boa And The Voodooclub', 'The Voodooclub']",I dedicate my soul to you(2005),0.501,0.732,1,2005
"['Phillip Boa And The Voodooclub', 'The Voodooclub']",Love on sale(2005),0.59,0.659,2,2005
['Daniel Powter'],Bad Day,0.599,0.785,75,2005
['Kings of Leon'],Milk,0.563,0.201,50,2005
['Wax Tailor'],Que Sera,0.7140000000000001,0.721,60,2005
['Gym Class Heroes'],Cupid's Chokehold / Breakfast in America,0.72,0.7440000000000001,69,2005
['Omarion'],Touch,0.828,0.7490000000000001,47,2005
['Omarion'],O,0.742,0.515,46,2005
['Kings of Leon'],The Bucket,0.494,0.637,57,2005
['Kings of Leon'],Taper Jean Girl,0.61,0.7979999999999999,52,2005
['(Hed) P.E.'],Raise Hell,0.5760000000000001,0.9670000000000001,53,2005
['Kings of Leon'],King of the Rodeo,0.595,0.9109999999999999,51,2005
['Ulf Lohmann'],Wasted Years,0.0971,0.312,5,2005
['Nocturnal Rites'],In a Time of Blood and Fire - 2004 Version,0.491,0.284,6,2005
['Nocturnal Rites'],Winds of Death - 2004 Version,0.509,0.33399999999999996,3,2005
['The Persuaders'],Thin Line Between Love and Hate,0.523,0.431,52,2005
['The Drifters'],Up on the Roof,0.584,0.489,51,2005
['The New Seekers'],I'd Like to Teach the World to Sing (In Perfect Harmony),0.466,0.47600000000000003,45,2005
['Doris Troy'],Just One Look,0.856,0.436,51,2005
['The Coasters'],Down in Mexico,0.614,0.589,56,2005
['Mel TormÃ©'],Comin' Home Baby,0.632,0.368,59,2005
['The Drifters'],Save the Last Dance for Me,0.54,0.53,60,2005
['The Drifters'],This Magic Moment,0.34,0.371,47,2005
['The Cure'],Possession - Unreleased 2000,0.58,0.99,7,2005
['Wilson Pickett'],Mustang Sally,0.725,0.327,59,2005
['Steel Pulse'],Your House,0.7070000000000001,0.716,55,2005
['The Cure'],Out of This World - Unreleased 2000,0.6659999999999999,0.598,9,2005
['Michael BublÃ©'],You and I,0.33399999999999996,0.135,45,2005
['Michael BublÃ©'],Home,0.608,0.37,62,2005
"['Michael BublÃ©', 'Nelly Furtado']","Quando, Quando, Quando (with Nelly Furtado)",0.643,0.42700000000000005,51,2005
['Michael BublÃ©'],Feeling Good,0.535,0.5479999999999999,66,2005
['Michael BublÃ©'],Save the Last Dance for Me,0.745,0.45,52,2005
['Emmanuel'],Bella SeÃ±ora,0.8740000000000001,0.8240000000000001,44,2005
['El As De La Sierra'],Catarino Y Los Rurales,0.584,0.6920000000000001,55,2005
